person_id;person_trip_id;origin_x;origin_y;destination_x;destination_y;departure_time;travel_time;vehicle_distance;routed_distance;mode;preceding_purpose;following_purpose;returning;euclidean_distance
56942;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;49160.0;7760.0;0.0;9312.413234495129;walk;home;education;false;0.0
582727;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;55440.0;1485.0;1302.0733155852283;2533.575648435092;pt;education;home;true;0.0
500381;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;54000.0;2926.0;9916.2665934452;10487.905197054806;pt;work;other;false;0.0
644675;2;245574.73347235442;5164012.142324211;248502.06838900264;5167303.454075206;55800.0;1143.0;13328.907347140654;13328.907347140654;car;work;home;true;4404.772724723217
330182;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;55800.0;1151.0;0.0;1382.0932132095868;walk;shop;other;false;0.0
770016;1;255719.09527938266;5166692.060215183;248125.13655297493;5163655.331890346;55800.0;1154.0;0.0;11736.68823255213;car_passenger;leisure;home;true;8178.626294021002
489374;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;255.0;0.0;307.1633441672362;walk;education;home;true;0.0
519984;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;54540.0;2419.0;8408.003903872755;9211.156614921078;pt;home;other;false;0.0
756627;6;243908.00845739467;5159530.354138203;245574.73347235442;5164012.142324211;55800.0;1192.0;6914.973237164604;6914.973237164604;car;shop;other;false;4781.673098376181
198581;3;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;55800.0;1194.0;0.0;1433.5133658253767;walk;shop;other;false;0.0
8005;3;255719.09527938266;5166692.060215183;255719.09527938266;5166692.060215183;57000.0;0.0;0.0;0.0;car_passenger;shop;shop;false;0.0
741936;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;57000.0;0.0;0.0;0.0;car_passenger;other;other;false;0.0
31737;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;57000.0;0.0;0.0;0.0;car_passenger;other;other;false;0.0
131544;5;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;57000.0;0.0;0.0;0.0;car_passenger;leisure;other;false;0.0
177380;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;54000.0;3002.0;14651.490854679356;15047.977057072714;pt;work;home;true;0.0
